"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
287,1270,Litija,Litija,,Prvomajska ulica,,1,
288,1270,Litija,Litija,,Ulica Mire Pregljeve,,8,
289,1270,Litija,Litija,,Valvazorjev trg,,3,
290,1272,Polšnik,Polšnik,,Polšnik,,11,
291,1273,Dole pri Litiji,Dole Pri Litiji,,Dole pri Litiji,,7,B
292,1274,Gabrovka,Gabrovka,,Gabrovka,,4,
293,1275,Šmartno pri Litiji,Šmartno pri Litiji,,Pungrt,,20,
294,1275,Šmartno pri Litiji,Šmartno pri Litiji,,Staretov trg,,25,
295,1276,Primskovo,Gradišče-K. o. Grad. in Polj.,,Gradišče-K. o. Grad. in Polj.,,8,
296,1281,Kresnice,Kresnice,,Kresnice,,106,
297,1282,Sava,Sava,,Sava,,21,B
298,1290,Grosuplje,Brezje pri Grosupljem,,Brezje pri Grosupljem,,74,
299,1290,Grosuplje,Brvace,,Brvace,,1,
300,1290,Grosuplje,Grosuplje,,Adamičeva cesta,,11,
301,1290,Grosuplje,Grosuplje,,Adamičeva cesta,,33,
302,1290,Grosuplje,Grosuplje,,Cesta na Krko,,11,
303,1290,Grosuplje,Grosuplje,,Ljubljanska cesta,,66,
304,1290,Grosuplje,Grosuplje,,Ob Grosupeljščici,,28,
305,1290,Grosuplje,Grosuplje,,Pod gozdom cesta IV,,2,
306,1290,Grosuplje,Grosuplje,,Taborska cesta,,5,
307,1290,Grosuplje,Polica,,Polica,,46,
308,1290,Grosuplje,Ponova Vas,,Ponova vas,,33,A
309,1290,Grosuplje,Spodnja Slivnica,,Spodnja Slivnica,,16,
310,1290,Grosuplje,Veliko Mlačevo,,Veliko Mlačevo,,59,
311,1291,Škofljica,Lavrica,,Dolenjska cesta,,329,
312,1291,Škofljica,Pijava Gorica,,Gasilska ulica,,3,
"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
1,2,3,,4,,5,6,7
313,1291,Škofljica,Smrjene,,Smrjene,,124,
314,1291,Škofljica,Škofljica,,Ob pošti,,25,
315,1291,Škofljica,Škofljica,,Šmarska cesta,,4,
316,1291,Škofljica,Želimlje,,Želimlje,,82,
317,1292,Ig,Golo,,Golo,,5,
